Intersection,Borough,score
THOMSON AV,Queens,0.11115921115921117
QNSBORO BR EXIT,Manhattan,0.11104698696676767
111 AV,Queens,0.11089838701957594
Richardson Street,Brooklyn,0.11086602090726
Boerum Street,Brooklyn,0.11086602090726
AV D,Brooklyn,0.11084973595775324
90 ST,Queens,0.11083377334037345
VAN DAM ST,Queens,0.11083377334037345
W/B 62 DR @  YELLOWSTONE BLVD,Queens,0.11082966927929651
W/B GROTON ST @  YELLOWSTONE BLVD,Queens,0.11082966927929651
E/B FARRAGUT RD @ E 38 ST,Brooklyn,0.11082845348948833
53 AV,Queens,0.11071223434807582
116 AV,Queens,0.11066909509202454
N/B 108 ST @ 62 DR,Queens,0.11061099406244014
JUNCTION BLVD APPROACHING 62ND DR,Queens,0.11057899525884776
CRESCENT ST,Brooklyn,0.11053689348262992
CROSS BAY BLVD,Queens,0.11045627376425855
75 AVENUE,Queens,0.11040451372286507
W/B FLATLANDS AVE @ E 96 ST,Brooklyn,0.11036757325175661
HOR HARDING EXWY SR S,Queens,0.11010529324884463
S/B HUTCHINSON RIVER PKWY @ CITY LINE,Bronx,0.11006289308176101
LONG IS EXWY,Queens,0.11006289308176101
BEP EB EXIT 25 A,Queens,0.11006289308176101
S/B HENRY HUDSON PARKWAY @ CITY LINE,Bronx,0.11006289308176101
N/B MAJOR DEEGAN EXPWY @ CITY LINE,Bronx,0.11006289308176101
MACOMBS DAM BRG,Manhattan,0.11005719733079122
W/B HEMSTEAD AVE @ CITY LINE,Queens,0.1100467067009818
W/B ENT.RAMP TO HEMPSTEAD AV@CITY LINE,Queens,0.1100467067009818
DEEGAN EXWY SR,Bronx,0.11003621807091117
MAJOR DEEGAN EXWY,Bronx,0.11003621807091117
6 ST,Brooklyn,0.1100204888740649
MELROSE AV/E 149 ST/WILLIS AV,Bronx,0.11000523834468308
39TH ST APPROACHING 4TH AVE,Brooklyn,0.10998904396703663
E/B E 14 ST @ 2ND AVE,Manhattan,0.10997856632531555
W/B EAST 14TH ST @ 3RD AVE,Manhattan,0.10997856632531555
E/B EAST 14TH ST @ 2ND AVE,Manhattan,0.10997856632531555
53RD ST APPROACH TO 3RD AVE,Manhattan,0.10997856632531555
54TH ST APPROACH TO 3RD AVE,Manhattan,0.10997856632531555
BRISBIN ST,Queens,0.10996334555148284
EUCLID AV/S CONDUIT AV/WELLS ST,Brooklyn,0.10996334555148284
99 ST,Queens,0.10996334555148284
ROCKAWAY BLVD APPROACH TO WOODHAVEN BLVD,Queens,0.10996334555148284
N/B POWELL ST @ LIBERTY AVE,Brooklyn,0.10996334555148284
93RD ST APPROACH TO LIBERTY AVE,Queens,0.10996334555148284
LIBERTY AVE WB APPROACH TO 93RD ST,Queens,0.10996334555148284
93RD ST NB APPROACH TO LIBERTY,Queens,0.10996334555148284
INWOOD ST/LLOYD RD,Queens,0.10992620804570341
LLOYD RD,Queens,0.10992620804570341
JOE DIMAGGIO HIGHWAY,Manhattan,0.10974393082806784
W/B 62 DR @ 108 ST,Queens,0.10974393082806784
62nd DR APPROACH TO 108th ST.,Queens,0.10974393082806784
E/B 62 DR @ 110 ST,Queens,0.10974393082806784
Penrod Street,Queens,0.10974393082806784
UNION SQ W,Manhattan,0.10970364418395803
E 54 ST,Brooklyn,0.10952471302532966
S/B GRAND AVE @ MYRTLE AVE,Brooklyn,0.10951951809514775
E 58 ST,Manhattan,0.10950981321702855
E 97 ST,Manhattan,0.10950981321702855
EAST 140 STREET,Bronx,0.10950462194832898
EAST 141 STREET,Bronx,0.10950462194832898
E 59 ST,Manhattan,0.10947278589038498
AV N,Brooklyn,0.10939498744492349
BRUCKNER BLVD,Queens,0.10932247526158799
RIDGE BLVD,Brooklyn,0.10915709355646953
S/B 2ND AVE (3 LANES E SIDE) @ E 60 ST,Manhattan,0.10897254457967732
FDR DR,Manhattan,0.10894592809285647
AV M,Brooklyn,0.10884513941220798
LEVERETT AVENUE,Staten Island,0.1088246374081748
CITY ISLAND AV,Bronx,0.1088246374081748
COLUMBUS AVENUE,Manhattan,0.10879249706916765
NB FT HAMILTON PKWY APPRO ACHING BAY RIDGE PKWY,Brooklyn,0.1087724254838254
FT HAMILTON PKWY NB APPR BAY RIDGE PKWY,Brooklyn,0.1087724254838254
BAY PKWY BET 76TH ST & AVE P,Brooklyn,0.10877143395515357
BAY PARKWAY NB APPROACH TO 75TH ST,Brooklyn,0.10877143395515357
W/B MYRTLE AVE @ 76 ST,Queens,0.10876631023599792
10 AV,Brooklyn,0.10858728367193378
Hudson River Greenway,Manhattan,0.10858348968105065
MARMION AV,Bronx,0.10845631295385336
SHERIDAN EXWY,Bronx,0.10845011013732014
SHE NB EXIT,Bronx,0.10842470246462374
58 STREET,Queens,0.10838848988405389
REV JAMES POLITE AV/LYMAN PL,Bronx,0.10832981765340083
E/B GATES AVE @ CLASSON AVE,Brooklyn,0.10831730543697518
E/B FULTON ST @ CLASSON AVE,Brooklyn,0.10831730543697518
W/B EAST 14TH ST @ IRVING PL.,Manhattan,0.10829190507457087
78 ST,Queens,0.10826144036009003
BEDFORD PARK BOULEVARD,Bronx,0.1080183383233533
GRAND AV,Queens,0.10794951799934802
DE KALB AV,Queens,0.1079274562961578
W/B EMMONS AVE @ E 15 ST,Brooklyn,0.10782803528917519
NEW ENGLAND THRWY SB EXIT 14,Bronx,0.10777245453276897
HUT RIVR PKY OF RMP TO WB PELHM PKY,Bronx,0.10773095171643873
BOSTON POST RD,Bronx,0.10773095171643873
N/B HUTCHINSON RIVER PKWY BRIDGE,Bronx,0.10769445478228508
S/B HUTCHINSON RIVER PKWY BRIDGE,Bronx,0.10769445478228508
HUT RIVR PKY ON RMP FRM WB PELHM PKY,Bronx,0.10769445478228508
LEXINGTON AVENUE,Manhattan,0.10767580675247156
EAST 59 STREET,Brooklyn,0.10762060125844791
EASTCHESTER BR,Bronx,0.10745032342128531
LEFFERTS BOULEVARD,Queens,0.10741033632599897
W/B AVE W @ E 19 ST,Brooklyn,0.10740998838559815
AVE V-EB APPROACHING BEDFORD AVE,Brooklyn,0.10739191073919108
1 AV W RDWY,Manhattan,0.10738535950144172
N/B EASTCHESTER BRIDGE @ ROPES AVE,Bronx,0.10738036553039111
S/B EASTCHESTER BRIDGE @ NOELL AVE,Bronx,0.10738036553039111
ROPES AV,Bronx,0.10738036553039111
3 AV/GOE WB EN 61 ST,Brooklyn,0.10737350741067694
EAST 34 STREET,Manhattan,0.10737037898163218
N/B MADISON AVE @ E 24TH ST,Manhattan,0.1073653864037943
WEST 35 STREET,Manhattan,0.10722080334339447
RHINELANDER AVENUE,Bronx,0.10721572992023744
NORTHERN BLVD,Queens,0.10710144255299411
WEST 53 STREET,Manhattan,0.10705178728731049
EAST 36 STREET,Manhattan,0.10703193807073656
EAST 161 STREET,Bronx,0.10698234721771765
103 AVENUE,Queens,0.10694270760965217
111 AVENUE,Queens,0.1069034077773154
116 AVENUE,Queens,0.10685893880569422
AVE V-EB APPROACHING BATCHELDER ST,Brooklyn,0.10682140083154384
LONG ISLAND EXPWY ET 19 WB,Queens,0.10680914053103895
AVENUE U,Brooklyn,0.10680914053103895
MACOMBS DAM BRIDGE,Bronx,0.10679925994449584
UNIVERSITY HEIGHTS BRIDGE,Manhattan,0.10678938118582924
MADISON AVENUE BRIDGE,Manhattan,0.10678938118582924
W 24 ST,Manhattan,0.1067817736946586
CADMAN PLAZA WEST,Brooklyn,0.1067781730813658
CROPSEY AVENUE BRIDGE,Brooklyn,0.10674988441978733
9 STREET,Brooklyn,0.10672028101312626
CONWAY STREET,Brooklyn,0.10671041685922913
PRE WB EXIT 2 B,Brooklyn,0.1067042201495983
AVENUE OF THE AMERICAS,Manhattan,0.10668576445039966
EAST 25 STREET,Manhattan,0.10664141880657677
ED KOCH QUEENSBORO BRIDGE APPR,Manhattan,0.10661187551943854
EAST 57 STREET,Manhattan,0.10660203139427517
43 STREET,Brooklyn,0.10660203139427517
Kent Street,Brooklyn,0.10648680999953962
SKILLMAN AVENUE,Queens,0.10648404353440324
EAST 163 STREET,Bronx,0.10623907242109137
WEST 29 STREET,Manhattan,0.10622440999217923
CHRYSTIE STREET,Manhattan,0.10621463728782372
WASHINGTON AVENUE,Brooklyn,0.10603416605437178
NORTHERN BOULEVARD,Queens,0.10593200899206313
FDR DRIVE EXIT 7 NORTHBOUND,Manhattan,0.1058494544787751
19 STREET,Queens,0.10583004858373819
COOPER AVENUE,Queens,0.10578156496243357
GREENE AVENUE,Brooklyn,0.10578156496243357
LINDEN STREET,Brooklyn,0.1057621839501649
80 STREET,Queens,0.10575825380154345
BLEECKER STREET,Brooklyn,0.10574281003846858
BUSHWICK AVENUE,Brooklyn,0.10573312574411577
EAST 14 STREET,Manhattan,0.10573312574411577
ST JAMES PL,Brooklyn,0.10570814862209223
HALL ST,Brooklyn,0.10570814862209223
GULF AVENUE,Staten Island,0.10563154764627843
Bqe Eb Entrance Queens Blvd Eb,Queens,0.10549600912200684
CRESCENT STREET,Queens,0.10548138697771905
LAFAYETTE AVENUE,Bronx,0.10542416217697013
AMSTERDAM AVENUE,Manhattan,0.10540172492056286
HARTLAND AVENUE,Queens,0.10534941953107216
CANAL STREET,Manhattan,0.10534239700716273
Union Square West,Manhattan,0.10526555525189031
HANCOCK STREET,Brooklyn,0.10526075857038658
STILLWELL AVENUE,Brooklyn,0.10523197520736487
BELT PARKWAY EXIT 21 WESTBOUND,Queens,0.1052200054659743
BELT PARKWAY EXIT 6 NORTH WB,Brooklyn,0.10520320758155641
BELT PARKWAY EXIT 25 B NB,Queens,0.10520320758155641
EASTCHESTER ROAD,Bronx,0.10516487520495536
OLINVILLE AVENUE,Bronx,0.10515294974508375
Kingston Avenue,Brooklyn,0.10508613244852506
STANLEY AVENUE,Brooklyn,0.10507872940748157
MORNINGSIDE AVENUE,Manhattan,0.1050528896354474
WEST 145 STREET,Manhattan,0.10503093158660844
HOYT AVENUE NORTH,Queens,0.1050122582402615
EAST 142 STREET,Bronx,0.10499045541314427
ROSEDALE AVENUE,Bronx,0.10498115606411479
CO-OP CITY BOULEVARD,Bronx,0.10497388144446967
QUEENS MIDTOWN EXPRESSWAY BRIDGE,Queens,0.10497363156937625
UNION ST BRIDGE,Brooklyn,0.10496408764433131
GREENE AV,Brooklyn,0.10495454545454545
MOON AVENUE,Staten Island,0.1049450049995455
38 ST,Queens,0.10494079216006533
FRANKLIN AVENUE,Brooklyn,0.10492204496011602
CBE SB ENTRANCE WASHINGTON BRDG,Manhattan,0.10491639403853144
W 173rd ST APPR WADSWORTH AVE.,Manhattan,0.10491416114088473
W 181 ST,Manhattan,0.10491162706165659
SPRING STREET,Manhattan,0.1048258954918963
DELANCEY STREET,Manhattan,0.10481162051747617
130 ST,Queens,0.10478308222907969
45 AVENUE,Queens,0.1047498071950279
MADISON AVENUE,Manhattan,0.10471275295395899
CENTRAL PARK SOUTH,Manhattan,0.10469281342099297
REMSEN AVENUE,Brooklyn,0.10463852147128103
Garrison Avenue,Bronx,0.10463114011237992
SHERIDAN AV,Brooklyn,0.10457427536231884
PARK AVENUE,Brooklyn,0.10454113279304568
WEST 57 STREET,Manhattan,0.10452693526482572
WEST 219 STREET,Manhattan,0.10452693526482572
WEST 58 STREET,Manhattan,0.10445128019542206
CENTRAL PARK WEST @ W 61 ST,Manhattan,0.10434546932875599
N/B BROADWAY @ W 61 ST,Manhattan,0.10431914701364417
S/B BROADWAY @ W 60 ST,Manhattan,0.10431914701364417
AVENUE B,Brooklyn,0.10415444990752853
MYRTLE AVENUE,Queens,0.10414035720728847
West 80 Street,Manhattan,0.10413503617040279
EAST 60 STREET,Manhattan,0.10407933288257831
RIVERSIDE DR/HUDSON RIVER GREENWAY,Manhattan,0.1040652605011718
YORK AVENUE,Manhattan,0.1040605705529767
RIVERSIDE DR,Manhattan,0.10397154178674352
Vernon Boulevard,Queens,0.10396686028186772
RIVERSIDE RD MAIN RD APPROACH TO W 97TH ST,Manhattan,0.10395103951039511
AVENUE D,Brooklyn,0.10393410154843356
CENTRAL PK W,Manhattan,0.10384995952145364
31 AVENUE,Queens,0.10384995952145364
BROADWAY S/O W 173rd ST,Manhattan,0.10382194244604316
17 AVENUE,Brooklyn,0.10381260677996583
ASTORIA BOULEVARD NORTH,Queens,0.10376595362214633
E 74 ST,Manhattan,0.10375662802192864
E 72ND ST BET 1ST AVE & YORK AVE,Manhattan,0.10375662802192864
E 79 ST,Manhattan,0.10375662802192864
YORK AVE BET E 72ND ST & E 73RD ST,Manhattan,0.10374730409777139
37 AVENUE,Queens,0.1035844062626172
PLEASANT AVENUE,Manhattan,0.10348691287199713
PITKIN AVENUE,Brooklyn,0.10337892196299275
86 STREET,Brooklyn,0.10335720680393912
W/B AVE V @ E 4 ST,Brooklyn,0.10332483107352217
S/B 2ND AVE (THROUGH) @ E 14 ST,Manhattan,0.10332483107352217
N/B IRVING PL @ EAST 15 TH ST,Manhattan,0.10332483107352217
S/B IRVING PL. @  EAST 14TH ST,Manhattan,0.10332483107352217
S/B 3RD AVE @ EAST 14TH ST,Manhattan,0.10332483107352217
SHEEPSHEAD BAY RD BET E 14 ST & E 15 ST,Brooklyn,0.10332483107352217
N/B 4TH AVE @ EAST 15TH ST,Manhattan,0.10331872260488416
WEST 179 STREET,Manhattan,0.1033017179670723
E/B AVE V @ E 4 ST,Brooklyn,0.10329247561957591
AVENUE T,Brooklyn,0.10327399588514179
47 AVENUE,Queens,0.1032555227618281
WEST 167 STREET,Bronx,0.10324628867823288
AVENUE X,Brooklyn,0.10322350209840164
LITTLE NECK PKWY,Queens,0.10322206354873259
169 STREET,Queens,0.10320936885392455
BROADWAY SB APPROACH TO W 135TH ST,Manhattan,0.10320936885392455
WEST 177 STREET,Manhattan,0.10320936885392455
JUNIPER BOULEVARD SOUTH,Queens,0.10318346207081305
ELIOT AVENUE,Queens,0.10318346207081305
DRUMGOOLE ROAD WEST,Staten Island,0.10318346207081305
ALLERTON AVENUE,Bronx,0.10318346207081305
28 AV,Queens,0.10317318834120688
MC DONALD AVENUE,Brooklyn,0.10317247542448615
26 AVENUE,Brooklyn,0.10316325618800821
EAST 49 STREET,Manhattan,0.10314482265701778
66 AVENUE,Queens,0.1031434184675835
EAST 103 STREET,Brooklyn,0.1031434184675835
EAST 105 STREET,Brooklyn,0.1031434184675835
50 AVENUE,Queens,0.1031434184675835
44 AVENUE,Queens,0.1031434184675835
TERRACE PLACE,Brooklyn,0.10314021530352437
MANOR AVENUE,Bronx,0.10313560836162229
UNIONPORT ROAD,Bronx,0.10313560836162229
63 STREET,Queens,0.10313560836162229
FR. DOUGLASS BLVD NB APPROACH TO W 135TH ST,Manhattan,0.10311718470882458
65 PLACE,Queens,0.10310797535054032
12 AV,Brooklyn,0.102777530490519
221 STREET,Queens,0.10264709794705804
CORTELYOU ROAD,Brooklyn,0.10249933528316937
146 ST,Queens,0.10244919691188216
COURT STREET,Brooklyn,0.10234021806577431
ARMSTRONG AV,Staten Island,0.10233132078797762
FORBELL ST,Brooklyn,0.10228933268387726
CORTELYOU AV,Staten Island,0.10227473108799154
75 ST,Queens,0.10226769421560812
WALTHAM ST,Queens,0.10225410743545459
BARTOW AVE WEST OF BAYCHESTER AVE,Bronx,0.10215006193594055
CO OP CITY BLVD APPROACH TO BARTOW AVE,Bronx,0.10214554302145543
BARTOW AVE EAST OF BAYCHESTER AVE,Bronx,0.10213650639182555
LEXINGTON AV,Manhattan,0.10213650639182555
LAFAYETTE STREET,Manhattan,0.1021039603960396
S/B PARK AVE @ E 60 ST,Manhattan,0.10208232017330562
N/B PARK AVE @ E 61 ST,Manhattan,0.10208232017330562
N/B 3RD AVE (2 LANES E SIDE) @ E 61 ST,Manhattan,0.10208232017330562
S/B LEXINGTON AVE @ E 60 ST,Manhattan,0.10208232017330562
QUEENS PLAZA,Queens,0.10203542162305049
QN PLZ,Queens,0.10200035248501939
E/B QBB SOUTH OUTER ROADWAY,Manhattan,0.10200035248501939
JACKIE ROBINSON PY,Brooklyn,0.10193854674930766
WOODHAVEN BLVD,Queens,0.10187513787778513
CYPRESS AV,Queens,0.10184817608398394
CROSS ISLAND PARKWAY,Queens,0.10178004934790272
N CONDUIT BLVD,Brooklyn,0.10177556505265013
74 PL,Queens,0.10177556505265013
NYCTA SUBWAY,Brooklyn,0.10177556505265013
FOUNTAIN AV,Brooklyn,0.10176737626162458
218 Place,Queens,0.10166886253842776
East 140 Street,Bronx,0.10166212294433208
E/B 145TH ST BR @ E 149 ST,Manhattan,0.10165536673417276
Marion Street,Brooklyn,0.1013200454585191
MACON STREET,Brooklyn,0.1013200454585191
BROOKVILLE BLVD,Queens,0.1013157894736842
108 ST,Queens,0.10127081507449606
120 ST,Queens,0.10121421996230219
CONDUIT AVE WB APPROACH TO ROCKAWAY BLVD,Queens,0.10120481927710843
114 ST,Queens,0.10120481927710843
S/B 94 ST @ ROCKAWAY BLVD,Queens,0.10119204137084757
LINDEN BLVD SB APPROACH TO ROCKAWAY BLVD,Queens,0.1011743054946981
EXIT FROM HOME DEPOT AT ROCKAWAY BLVD,Queens,0.1011743054946981
HOOK CREEK BR,Queens,0.10116987249704246
Jewel Street,Brooklyn,0.10099951988127974
Russell Street,Brooklyn,0.10082349352969369
Bayard Street,Brooklyn,0.10081435352523625
235 ST,Queens,0.10078128409934092
Newton Street,Brooklyn,0.10077958277078525
CORPORAL KENNEDY ST,Queens,0.10076369190486581
LEFFERTS BLVD/OLD S RD,Queens,0.10064482398048101
E 51 ST,Brooklyn,0.10055066556822616
GOE EB EXIT 18,Brooklyn,0.10049530761209594
23 AV,Queens,0.10044370976161475
ROCKAWAY PKWY,Brooklyn,0.10041750021744802
ALBANY AV,Brooklyn,0.10036307053941909
BAY PKWY SB BET 63rd ST & 64th ST,Brooklyn,0.10027347310847767
REMSEN AVE SB APPROACHING RUTLAND RD,Brooklyn,0.10025506895508192
4TH AVE APPROACHING 65TH ST,Brooklyn,0.1002518235498437
UTICA AVE BET CLARKSON AVE & LENOX RD,Brooklyn,0.10024597592025201
E 16 ST,Brooklyn,0.10015973751241204
E/B 75 AVE @ GCP SERVICE RD,Queens,0.10009532888465204
MERRICK BLVD,Queens,0.09997846220116303
110 AV/142 ST,Queens,0.09986644263495756
E 38 ST,Brooklyn,0.09981843333909736
APEX PL,Queens,0.09981070383754947
E/B 57 AVE @ 92 ST,Queens,0.0997882363109901
THOMSON ST BET 33TH DR & QUEENSBORO BRIDGE RAMP,Queens,0.0997882363109901
63 AV,Queens,0.09967235730298327
S/B 223 ST @ 116 AVE,Queens,0.09966763068157293
MYRTLE AV,Queens,0.09952586206896552
E 4 ST,Brooklyn,0.09950912848777127
193 Street,Queens,0.09947440978804067
N/B NORTH CHANNEL BRIDGE @ 165 AVE,Queens,0.09947352651628644
N CHANNEL BR,Queens,0.09947352651628644
S/B NORTH CHANNEL BRIDGE @ 1ST ROAD,Queens,0.09947352651628644
184 Street,Queens,0.0994660695831898
150 Street,Queens,0.0994660695831898
107 AV,Queens,0.0993357617313049
1 Avenue,Brooklyn,0.09931609961718783
LAWRENCE ST,Queens,0.0992232093043217
MOSHOLU PKWY,Bronx,0.0991888063865402
MDE NB EXIT 14,Bronx,0.0991888063865402
BELT PKWY EB EXIT 25 A,Queens,0.0991888063865402
MACOMBS DAM BR,Manhattan,0.0991753285800189
N/B 4 AVE @ 5 ST,Brooklyn,0.09913700571036023
CROSS BAY BLVD/WOODHAVEN BLVD,Queens,0.09910798524744832
GLENMORE AV,Brooklyn,0.09910798524744832
STILLWELL AV,Brooklyn,0.09907320003432593
110 STREET,Queens,0.09900693433781355
WEST HOUSTON STREET,Manhattan,0.09892979452054794
E/B BATTERY PLACE @ WASHINGTON ST,Manhattan,0.09892979452054794
69 ST,Queens,0.09886533932776707
OCEAN PKWY,Brooklyn,0.0988061106594206
11 Avenue,Manhattan,0.09877652292950034
Walnut Avenue,Bronx,0.09877387106421157
S/B AVE N @ E 54 ST,Brooklyn,0.09875170998632012
W/B AVE N @ E 54 ST,Brooklyn,0.09875170998632012
UTICA AVE SB APPROACH TO AVE N,Brooklyn,0.09864628261519409
COLGATE AV,Queens,0.09860357859674596
BEDFORD AV,Staten Island,0.09857452484161387
E/B UNIPORT BRIDGE @ BRUSH AVE,Bronx,0.09856990394877267
UNION PORT BR,Bronx,0.09856990394877267
WAKEMAN PL,Brooklyn,0.09845288326300984
E 62 ST,Manhattan,0.09830277765961971
BAY RIDGE PKWY,Brooklyn,0.09828896531227445
ELM AV,Brooklyn,0.0981991165477404
West 72 Street,Manhattan,0.09815613634441343
West 71 Street,Manhattan,0.09815613634441343
West 96 Street,Manhattan,0.09815613634441343
WEST 77 STREET,Manhattan,0.09815613634441343
68 ST,Brooklyn,0.09814673127603503
4 Avenue,Brooklyn,0.09788460723218449
CBE NB EXIT 4 A,Bronx,0.09787755792322002
CLASSON AV,Brooklyn,0.09784727519281294
W/B E 169 ST@ REV JAMES A POLITE AVE,Bronx,0.09777965743286107
SENECA AV,Queens,0.09748998101666315
S/B 74 ST@ GRAND AVE,Queens,0.09746973772696704
W/B MYRTLE AVE @ GRAND AVE,Brooklyn,0.09746973772696704
PAGE PL,Queens,0.09744408945686901
43 Street,Queens,0.09736043177601619
63 Street Line,Manhattan,0.09735632668549986
PELHAM PKWY,Bronx,0.09733770051230368
UNION ST,Queens,0.09733170341019264
East 48 Street,Manhattan,0.09724677948977015
East 79 Street,Manhattan,0.09724677948977015
East 86 Street,Manhattan,0.09724677948977015
OCEAN AV,Brooklyn,0.09715053086575182
Tomlinson Avenue,Bronx,0.0968714662646061
Washington Avenue,Brooklyn,0.0967809539777014
78TH ST BET NORTHERN BLVD & 34TH AVE,Queens,0.09677824793665424
91 Street,Queens,0.09677013949981149
95 ST,Queens,0.09675662085149178
W/B FLUSHING BRIDGE @ VAN WYCK EXPWY RMP,Queens,0.09674445887627267
E/B FLUSHING BRIDGE @ PRINCE ST,Queens,0.09674445887627267
FLUSHING BR,Queens,0.09674445887627267
Metro North Hudson Line,Bronx,0.09669179229480737
Cauldwell Avenue,Bronx,0.09667155118275068
Concourse Line,Bronx,0.09666345711056223
96 Street,Queens,0.09664867578762396
Eagle Avenue,Bronx,0.09664727303168558
98 Street,Queens,0.09663109437120737
140 Street,Queens,0.09661654135338346
155 Street,Queens,0.09661654135338346
Van Wyck Expressway Sr East,Queens,0.09658023299511462
CENTER DR,Manhattan,0.09657762938230384
BATCHELDER STREET,Brooklyn,0.09654916205729382
Brooklyn Bridge Exit Ramp,Brooklyn,0.09651429764141098
Mill Avenue,Brooklyn,0.09650589317060938
East 25 Street Pedestrian Ovps,Manhattan,0.09636894824707846
Asser Levy Place,Manhattan,0.09636894824707846
Ed Koch Queensboro Bridge Appr,Manhattan,0.09634482183092714
Hunts Point Avenue,Bronx,0.09612822647793505
Trinity Avenue,Bronx,0.0960738645816004
Tiffany Street,Bronx,0.0960738645816004
President Street,Brooklyn,0.09605624427989018
East Houston Street,Manhattan,0.09605388997463513
Union Avenue,Bronx,0.09604026287330505
