Intersection,Borough,score
E/B CORTELYOU RD @ CONEY ISLAND AVE,Brooklyn,1.0
E/B CORTELYOU RD(E LEG)@CONEY ISLAND AVE,Brooklyn,1.0
WILLIAMSBURG BR EXIT S 5 ST,Brooklyn,1.0
SOUTHERN BOULEVARD,Bronx,1.0
AV M,Brooklyn,1.0
W/B EMMONS AVE @ E 15 ST,Brooklyn,1.0
RIVERSIDE DRIVE EAST,Manhattan,1.0
SHEEPSHEAD BAY RD BET E 16 ST & JEROME AVE,Brooklyn,1.0
STEWART ST,Brooklyn,1.0
Lirr Atlantic Line,Brooklyn,1.0
Beach 117 Street,Queens,1.0
Beach 115 Street,Queens,1.0
Cross Bay Blvd and Cohancy St Overpass,Queens,1.0
East 38 Street,Manhattan,1.0
Caton Ave and Albemarle Rd,Brooklyn,1.0
Drake Street,Bronx,1.0
LAFAYETTE AV,Bronx,1.0
Stryker Street,Brooklyn,1.0
Lawrence Street,Queens,1.0
CLE NB EXIT 7,Queens,1.0
29 AV,Queens,1.0
203 ST,Queens,1.0
ROE PL,Queens,1.0
W 1 ST,Brooklyn,1.0
CHESNUT ST,Brooklyn,1.0
MURDOCK CT,Brooklyn,1.0
LIBERTY AV/EUCLID AV/WELLS ST,Brooklyn,1.0
East 175 Street,Bronx,1.0
East 179 St Footbridge,Bronx,1.0
Stryker Court,Brooklyn,1.0
Beach Street,Bronx,1.0
Tiebout Avenue,Bronx,1.0
CHARLOTTE ST,Bronx,1.0
WHITESTONE EXPRESSWAY SR E/STRATTON ST,Queens,1.0
Stebbins Avenue,Bronx,1.0
94 ST,Queens,1.0
QNSBO BR UP RY APPR/DUTCH KILLS ST,Queens,1.0
Weirfield Street,Queens,1.0
Asser Levy Place,Manhattan,1.0
W 9 ST/SMITH ST,Brooklyn,1.0
Sackett Street,Brooklyn,1.0
COOPER ST/IRVING AV,Queens,1.0
Brighton 8 Place,Brooklyn,1.0
Brighton 10 Lane,Brooklyn,1.0
SHORE PKWY/BANNER AV,Brooklyn,1.0
BRIGHTON 8 CT,Brooklyn,1.0
LELAND AV,Bronx,1.0
Cooper Street,Queens,1.0
Ireland Street,Queens,1.0
S 5 ST/HAVEMEYER ST,Brooklyn,1.0
Jennings Street,Bronx,1.0
52 Avenue,Queens,1.0
Little Neck Parkway,Queens,1.0
268 Street,Queens,1.0
Riverside Drive West,Manhattan,1.0
Seabury Place,Bronx,1.0
East 16 Street,Brooklyn,1.0
W 177 ST,Manhattan,1.0
Avenue U,Brooklyn,1.0
Braddock Avenue,Queens,1.0
BEACH 137 ST,Queens,1.0
Chestnut Avenue,Brooklyn,1.0
BEACH 136 ST,Queens,1.0
Clarendon Road,Brooklyn,1.0
RALPH AV,Brooklyn,1.0
Canarsie Lane,Brooklyn,1.0
BEACH 130 ST,Queens,1.0
BEACH 117 ST,Queens,1.0
East 15 Street,Brooklyn,1.0
W 172 ST,Manhattan,1.0
East 88 Street,Brooklyn,1.0
AUTUMN AV,Brooklyn,1.0
Avenue O,Brooklyn,1.0
MORRIS ST/GREENWICH ST,Manhattan,1.0
OLEAN ST,Brooklyn,1.0
Avenue M,Brooklyn,1.0
E 26 ST,Brooklyn,1.0
Stanley Avenue,Brooklyn,1.0
DUTCH ST,Manhattan,1.0
Drew Street,Brooklyn,1.0
6 ST,Brooklyn,1.0
Putnam Avenue,Brooklyn,1.0
Longfellow Avenue,Bronx,1.0
Vanderbilt Street,Brooklyn,1.0
Mohegan Avenue,Bronx,1.0
Bronx Street,Bronx,1.0
ALLISON AVENUE,Staten Island,1.0
SOUTHERN BLVD/BRONX RIVER GREENWAY,Bronx,1.0
Cortelyou Road,Brooklyn,1.0
EXTERIOR ST,Bronx,1.0
Avenue C,Manhattan,1.0
CROSS BX EXWY SB EXIT 6 A/HUTCHINSON RIVER PKWY N*,Queens,1.0
W 179 ST,Manhattan,1.0
Allison Avenue,Staten Island,1.0
Sutter Avenue,Queens,1.0
PARK PL,Brooklyn,1.0
Willow Street,Brooklyn,1.0
ELIZABETH PL,Brooklyn,1.0
HOOK CREEK BR,Queens,1.0
VANDERBILT ST,Brooklyn,1.0
DITMARS BLVD,Queens,1.0
PROSPECT PL,Brooklyn,1.0
181 Street,Queens,1.0
SEELEY ST,Brooklyn,1.0
BAINBRIDGE ST,Brooklyn,1.0
103 AV,Queens,1.0
BELKNAP STREET,Queens,1.0
TAHOE ST,Queens,1.0
ALBEMARLE RD,Brooklyn,1.0
Lott Place,Brooklyn,1.0
S/B BOSTON ROAD @ MCOWEN AVE - ROPES AVE,Bronx,1.0
W/B BRUCKNER EXPWY MAIN @ EDGEWATER ROAD,Bronx,1.0
CORTELYOU AVENUE,Staten Island,1.0
N/B CLASSON AVE @ DEKALB AVE,Brooklyn,1.0
W/B N CONDUIT AVE @ BROOKVILLE BLVD,Queens,1.0
ASHFORD STREET,Brooklyn,1.0
MEEKER AV,Brooklyn,1.0
N/B PARK AVE @ E 61 ST,Manhattan,1.0
N/B 3RD AVE (2 LANES E SIDE) @ E 61 ST,Manhattan,1.0
S/B LEXINGTON AVE @ E 60 ST,Manhattan,1.0
W/B E HOUSTON ST @ ALLEN ST,Manhattan,1.0
W/B FLUSHING BRIDGE @ VAN WYCK EXPWY RMP,Queens,1.0
E/B FLUSHING BRIDGE @ PRINCE ST,Queens,1.0
FLUSHING BR,Queens,1.0
78TH ST BET NORTHERN BLVD & 34TH AVE,Queens,1.0
E/B HAMPTON GREEN @ ARDEN AVE,Staten Island,1.0
2ND EXIT FROM MALL TO BAYCHESTER AVE,Bronx,1.0
BAY PLAZA MALL APPROACH TO BAYCHESTER AVE,Bronx,1.0
BAY PLAZA ROAD EXIT-WB,Bronx,1.0
COURTLANDT AVENUE,Bronx,1.0
N/B HUTCHINSON RIVER PKWY BRIDGE,Bronx,1.0
S/B HUTCHINSON RIVER PKWY BRIDGE,Bronx,1.0
HUT RIVR PKY ON RMP FRM WB PELHM PKY,Bronx,1.0
HUT RIVR PKY OF RMP TO WB PELHM PKY,Bronx,1.0
W/B JEWEL AVE (W LEG) @ 164 ST,Queens,1.0
W/B JEWEL AVE (W LWG) @ 164 ST,Queens,1.0
N/B PULASKI BRIDGE @ EAGLE ST - 49 AVE,Queens,1.0
W 97TH ST APPROACH TO RIVERSIDE RD SR,Manhattan,1.0
SLOSSON AVE SB APPROACH TO SCHMIDTS LN,Staten Island,1.0
SLOSSON AVE NB APPROACH TO SCHMIDTS LN,Staten Island,1.0
N/B E 10 ST @ FOSTER AVE,Brooklyn,1.0
UTICS AVE NB APPROACH TO KINGS HIGHWAY,Brooklyn,1.0
UTICA AVE SB APPROACH TO KINGS HIGHWAY,Brooklyn,1.0
BAYCHESTER AV NB SOUTH OF BAY PLAZA ROAD-RIGHT ONLY,Bronx,1.0
EAST 60 STREET,Manhattan,1.0
GOWANUS EXPWY WB EN HAMILTON AVE,Brooklyn,1.0
S/B GRAND CONCOURSE(S/R)@VAN CORTLANDT A,Bronx,1.0
W/B 69 RD @ MEADOW LAKE RD W,Queens,1.0
N/B NEW ENGLAND THRUWAY @ CITY LINE,Bronx,1.0
S/B NEW ENGLAND THRUWAY @ CITY LINE,Bronx,1.0
N/B GRAND CONCORS ENT RMP @ E 206 ST,Bronx,1.0
GRAND CONCOURSE MAIN RD APPROACH TO MT EDEN AVE,Bronx,1.0
RIKERS IS BR,Queens,1.0
E/B JEWEL AVE @ VAN WYCK EXPWY,Queens,1.0
E/B 32 AVE @ 203 ST,Queens,1.0
115 RD,Queens,1.0
E/B EAST 14TH ST@ BROADWAY,Manhattan,1.0
W/B EAST 14TH ST@ UNION SQUARE SOUTH,Manhattan,1.0
E/B W 178TH ST @ WADSWORTH AVE,Manhattan,1.0
SUYDAM ST,Brooklyn,1.0
HART ST,Brooklyn,1.0
NB EXTERIOR ST RIGHT SLIP RAMP TO BROADWAY,Bronx,1.0
EB W 230th ST APPR TO BROADWAY,Bronx,1.0
WB W 230th ST APPROACH TO BROADWAY,Bronx,1.0
59 ST,Queens,1.0
EASTCHESTER BR,Bronx,1.0
N/B EASTCHESTER BRIDGE @ ROPES AVE,Bronx,1.0
S/B EASTCHESTER BRIDGE @ NOELL AVE,Bronx,1.0
WEST 57 STREET,Manhattan,1.0
WEST 219 STREET,Manhattan,1.0
BEACH 22 STREET,Queens,1.0
W/B UNION TPKE@ LAKEVILLE RD (CITY LINE),Queens,1.0
E/B UNION TPKE@ LAKEVILLE RD (CITY LINE),Queens,1.0
N/B READS LANE @ EMPIRE AVE,Queens,1.0
N/B B 102 ST @ ROCKAWAY BEACH BLVD,Queens,1.0
BEACH 77 ST,Queens,1.0
S/B B 102 ST @ ROCKAWAY BEACH BLVD,Queens,1.0
FOUNTAIN AVENUE,Brooklyn,1.0
PUGSLEY AVENUE,Bronx,1.0
E/B WILLIAMSBRIDGE RD @ E TREMONT AVE,Bronx,1.0
QUINTARD ST,Staten Island,1.0
N/B 164 ST @ JEWEL AVE,Queens,1.0
E/B 116 AVE @ 223 ST,Queens,1.0
W/B 116 AVE @ 223 ST,Queens,1.0
Ocean Pkwy SB SRD Between,Brooklyn,1.0
CONCOURSE LINE,Bronx,1.0
NARROWS RD N,Staten Island,1.0
N/B 18 AVE @ 56 ST,Brooklyn,1.0
105 STREET,Queens,1.0
WHITESTONE EXWY NB EXIT 15,Queens,1.0
N/B WHITESTONE EXPWY BRIDGE,Queens,1.0
WHE SB EN ULMER ST,Queens,1.0
S/B 141 ST @ BOOTH MEMORIAL AVE,Queens,1.0
S/B 164 ST @ 59 AVE,Queens,1.0
S/B 2ND AVE (3 LANES E SIDE) @ E 60 ST,Manhattan,1.0
FDR DR,Manhattan,1.0
VYSE AVENUE,Bronx,1.0
76 STREET,Queens,1.0
ROOSEVELT AVENUE BRIDGE,Queens,1.0
WILLIAMSBURG BRIDGE,Manhattan,1.0
BRUCKNER BLVD SR APPROACH TO HUNTS POINT AVE,Bronx,1.0
GOWANUS EXPRESSWAY,Brooklyn,1.0
STATE RD,Queens,1.0
43RD AVE BET 50TH ST & ISLAND AT 51ST ST,Queens,1.0
W/B NASSAU AVE @ ECKFORD ST,Brooklyn,1.0
S/B STEUBEN ST @ WINDERMERE RD,Staten Island,1.0
N/B STEUBEN ST @ WINDERMERE RD,Staten Island,1.0
ROCKAWAY AV,Brooklyn,1.0
HUT RIVR PKWY ON RMP S OF PELHAM PKY,Bronx,1.0
W/B Pelham Pkwy@270' E/O Ent Ramp to 95N,Bronx,1.0
BAYCHESTER AVE SOUTH OF BARTOW AVE,Bronx,1.0
CO OP CITY APPROACH TO BARTOW AVE,Bronx,1.0
ASCH LOOP APPROACH TO BARTOW AVE,Bronx,1.0
CO OP CITY BLVD APPROACH TO BAYCHESTER AVE,Bronx,1.0
Manor Road,Staten Island,1.0
Coughlan Avenue,Staten Island,1.0
Morrison Avenue,Staten Island,1.0
67 Street,Brooklyn,1.0
54 RD,Queens,1.0
86 Street,Brooklyn,1.0
CHEVY CHASE ST,Queens,1.0
105 Avenue,Queens,1.0
Rosewood Street,Bronx,1.0
Glenwood Avenue,Staten Island,1.0
Beverly Avenue,Staten Island,1.0
E HOUSTON ST/FDR DR NB EXIT 5/E HOUSTON STREET PE*,Manhattan,1.0
W 12 RD,Queens,1.0
N 8 ST,Brooklyn,1.0
Franklin Street,Brooklyn,1.0
E 163 ST,Bronx,1.0
59 Street,Brooklyn,1.0
KENT AV/N 14 ST,Brooklyn,1.0
East 3 Road,Queens,1.0
Mace Avenue,Bronx,1.0
HONE AV,Bronx,1.0
NASSAU ST/FLATBUSH AV EX,Brooklyn,1.0
East 85 Street,Manhattan,1.0
E 95 ST,Manhattan,1.0
E 78 ST,Brooklyn,1.0
5 AVE,Manhattan,1.0
E 82 ST,Manhattan,1.0
East 90 Street,Manhattan,1.0
Between 2nd Ave and Hamilton Pl,Brooklyn,1.0
West 177 Street,Manhattan,1.0
125 AV,Queens,1.0
Elizabeth Place,Brooklyn,1.0
TOMLINSON AV,Bronx,1.0
Oxford Place,Staten Island,1.0
104 Avenue,Queens,1.0
Victory Boulevard,Staten Island,1.0
BEDFORD AV/LORIMER ST,Brooklyn,1.0
242 ST,Queens,1.0
E 90 ST,Manhattan,1.0
West 151 Street,Manhattan,1.0
SHARROTTS RD,Staten Island,1.0
SURF AV,Brooklyn,1.0
Schroeders Avenue,Brooklyn,1.0
114 Drive,Queens,1.0
W 105 ST,Manhattan,1.0
Bay 22 Street,Brooklyn,1.0
West 16 Street,Brooklyn,1.0
W 109 ST,Manhattan,1.0
Bruner Avenue,Bronx,1.0
East 161 Street,Bronx,1.0
Bay 28 Street,Brooklyn,1.0
Hart Place,Brooklyn,1.0
West 113 Street,Manhattan,1.0
W 117 ST,Manhattan,1.0
Mc Donald Street,Bronx,1.0
Mc Farland Avenue,Staten Island,1.0
ST CLAIRE PL/HHP NB EXIT 12,Manhattan,1.0
KINGSLAND AV,Brooklyn,1.0
Mt Judah Cemetery Boundary,Queens,1.0
Manhattan Avenue,Manhattan,1.0
Seneca Avenue,Queens,1.0
28 RD,Queens,1.0
JACKIE ROBINSON PKWY EB ET 2,Queens,1.0
49 AV,Queens,1.0
Martha Avenue,Bronx,1.0
West 172 Street,Manhattan,1.0
Yukon Avenue,Staten Island,1.0
5 AV/E 120 ST,Manhattan,1.0
5 AV/W 120 ST,Manhattan,1.0
MILLER AV,Brooklyn,1.0
Grand Central Parkway,Queens,1.0
EDGECOMBE AV,Manhattan,1.0
Beach Channel Drive,Queens,1.0
Division Place,Brooklyn,1.0
Morgan Avenue,Brooklyn,1.0
Georgia Avenue,Brooklyn,1.0
Porter Avenue,Brooklyn,1.0
VERMONT PL,Queens,1.0
CARPENTER AV,Bronx,1.0
Gun Hill Houses Pedestrian Path,Bronx,1.0
West 19 Street,Brooklyn,1.0
W 16 ST,Brooklyn,1.0
BATCHELDER ST,Brooklyn,1.0
BRAGG ST,Brooklyn,1.0
87 Street,Queens,1.0
West 13 Street,Brooklyn,1.0
Flatlands Avenue,Brooklyn,1.0
Bushwick Avenue,Brooklyn,1.0
DOUGLAS AV,Bronx,1.0
W 236 ST,Bronx,1.0
Vandalia Avenue,Brooklyn,1.0
Madison Avenue,Manhattan,1.0
East 71 Street,Manhattan,1.0
Einstein Loop South,Bronx,1.0
52 AV / 62 ST,Queens,1.0
Carlton Avenue,Brooklyn,1.0
Gansevoort Street,Manhattan,1.0
CO-OP CITY BLVD,Bronx,1.0
30 Avenue,Queens,1.0
BRIDGE ST,Manhattan,1.0
Caldwell Avenue,Queens,1.0
87 DR,Queens,1.0
71 STREET,Brooklyn,1.0
Clawson St and Hylan Blvd,Staten Island,1.0
Colonial Court,Staten Island,1.0
WATER ST/HANOVER SQ,Manhattan,1.0
EAST 101 STREET,Brooklyn,1.0
Viele Avenue,Bronx,1.0
Melrose Avenue,Bronx,1.0
Gouverneur Lane,Manhattan,1.0
71 Street,Queens,1.0
E 173 ST,Bronx,1.0
W 251 ST,Bronx,1.0
Liberty Place,Manhattan,1.0
E 238 St,Bronx,1.0
MACOMBS DAM BR,Manhattan,1.0
54 STREET,Queens,1.0
Hewlett Street,Queens,1.0
43 ST/SOUND ST,Queens,1.0
HRD SB EN E 142 ST,Manhattan,1.0
Major Deegan Expwy Et 6 Sb,Bronx,1.0
Chambers Street,Manhattan,1.0
ROMBOUTS AV,Bronx,1.0
BROADWAY/69 ST,Queens,1.0
65 Street,Brooklyn,1.0
Linden St and Gates Ave,Brooklyn,1.0
Clove Lakes Park Path,Staten Island,1.0
Rae Street,Bronx,1.0
Christopher Avenue,Brooklyn,1.0
HIMROD ST,Queens,1.0
Woodward Avenue,Queens,1.0
Asch Loop,Bronx,1.0
Linden Hill Cemetery Boundary,Queens,1.0
Boody Street,Queens,1.0
Britton Avenue,Queens,1.0
32 AV,Queens,1.0
Bolton Street,Bronx,1.0
Bay 40 St,Brooklyn,1.0
E 16 St,Brooklyn,1.0
E 120 ST,Manhattan,1.0
Madison Street,Manhattan,1.0
Mulberry Street,Manhattan,1.0
Catherine Street,Manhattan,1.0
DOYERS ST/CATHERINE ST/CHATHAM SQ/DIVISION ST,Manhattan,1.0
42 Street,Brooklyn,1.0
AV C,Brooklyn,1.0
MALBONE ST,Brooklyn,1.0
Rikers Is Bridge,Queens,1.0
18 AVENUE,Brooklyn,1.0
66 ST/GOE EB EXIT 20,Brooklyn,1.0
FDR DR ENTRY RP,Manhattan,1.0
ISABELLA AV,Staten Island,1.0
BQE WB EXIT 27,Brooklyn,1.0
Bqe Eb Entrance Atlantic Ave,Brooklyn,1.0
VINE ST / BQE ENT,Brooklyn,1.0
Henry Street,Brooklyn,1.0
PAERDEGAT 1 ST/E 77 ST,Brooklyn,1.0
BLEECKER ST,Queens,1.0
East River West Channel Shl,Manhattan,1.0
47 AV,Queens,1.0
Silver Lake Park Road,Staten Island,1.0
Theresa Place,Staten Island,1.0
West 122 Street,Manhattan,1.0
Middagh Street,Brooklyn,1.0
Cauldwell Avenue,Bronx,1.0
E BROADWAY,Manhattan,1.0
E 43 ST,Brooklyn,1.0
46 Avenue,Queens,1.0
DOCK ST,Brooklyn,1.0
Pike Slip,Manhattan,1.0
Gallatin Place,Brooklyn,1.0
East 92 Street,Brooklyn,1.0
Kelly Street,Bronx,1.0
Simpson Street,Bronx,1.0
E 101 ST,Brooklyn,1.0
Barry Street,Bronx,1.0
Barretto Street,Bronx,1.0
East 102 Street,Brooklyn,1.0
Manida Street,Bronx,1.0
W 121 ST,Manhattan,1.0
Brooklyn Queens Ep Et 29 A Eb,Brooklyn,1.0
Rapelye Street,Brooklyn,1.0
Edgecombe Avenue,Manhattan,1.0
Williams Avenue,Brooklyn,1.0
GOLD ST,Brooklyn,1.0
SACKMAN ST,Brooklyn,1.0
SOUTHERN BLVD/E 163 ST,Bronx,1.0
Jamaica Line,Brooklyn,1.0
Faile Street,Bronx,1.0
51 ST,Queens,1.0
GCP EB EN 94 ST,Queens,1.0
LINDEN PL,Queens,1.0
CROSS ISLAND PKWY,Queens,1.0
Gothic Drive,Queens,1.0
169 Street,Queens,1.0
West 23 Street,Manhattan,1.0
39 AV,Queens,1.0
MADISON AV BR/HRD NB EXIT 21/HARLEM RIVER DRIVE G*,Manhattan,1.0
Qn-ny Cnty Shoreline,Manhattan,1.0
30 AV,Queens,1.0
55 Street,Queens,1.0
42 AV,Queens,1.0
Coyle Street,Brooklyn,1.0
Neptune Ave and Ocean View Ave,Brooklyn,1.0
168 Place,Queens,1.0
164 PL,Queens,1.0
East 34 Street,Manhattan,1.0
Midland Avenue,Staten Island,1.0
Colfax Avenue,Staten Island,1.0
43 ST,Queens,1.0
210 ST,Queens,1.0
East 52 Street,Brooklyn,1.0
110 Street,Queens,1.0
ARCADE AV,Queens,1.0
West 41 Street,Manhattan,1.0
BRP NB EXIT 8 E/BRONX RIVER GREENWAY,Bronx,1.0
Riverton Street,Queens,1.0
MEXICO ST,Queens,1.0
W 23 ST,Manhattan,1.0
Frawley Circle,Manhattan,1.0
218 Street,Queens,1.0
BERMUDA PL,Staten Island,1.0
HOLLY CT,Staten Island,1.0
WHITAKERS PL,Staten Island,1.0
Urbana Street,Staten Island,1.0
FRED DOUGLASS CIR,Manhattan,1.0
220 Street,Queens,1.0
Beach 3 Street,Queens,1.0
38 Avenue,Queens,1.0
UTTER AV,Staten Island,1.0
Queens Midtown Tunnel Approach,Manhattan,1.0
PINSON ST,Queens,1.0
West 35 Street,Manhattan,1.0
NAMEOKE AV,Queens,1.0
ESTATES LA,Queens,1.0
Lenox Avenue,Manhattan,1.0
FAIRVIEW AV,Staten Island,1.0
Main Avenue,Queens,1.0
POTTER AV,Staten Island,1.0
East 37 Street,Manhattan,1.0
HASSOCK ST/HORTON AV,Queens,1.0
East River Shoreline,Manhattan,1.0
RIVERSIDE DR/EDWARD M MORGAN PL,Manhattan,1.0
Oriental Boulevard,Brooklyn,1.0
KNAPP ST,Brooklyn,1.0
Hicks Street,Brooklyn,1.0
112 Street,Queens,1.0
East 41 Street,Manhattan,1.0
Ford Place,Staten Island,1.0
W 44 ST,Manhattan,1.0
SLOSSON AV,Staten Island,1.0
Glenwood Place,Staten Island,1.0
Amtrak-connecting Rail Line,Queens,1.0
193 Street,Queens,1.0
Hassock Street,Queens,1.0
Nugent Street,Staten Island,1.0
Livingston Avenue,Staten Island,1.0
SUFFOLK AVENUE,Staten Island,1.0
Gansevoort Boulevard,Staten Island,1.0
Gowanus Expwy Wb En Prospect Ave,Brooklyn,1.0
Renwick Avenue,Staten Island,1.0
Ditmars Boulevard,Queens,1.0
42 Avenue,Queens,1.0
Hillside Avenue,Queens,1.0
234 ST,Queens,1.0
Little Clove Road,Staten Island,1.0
250 Street,Queens,1.0
221 Street,Queens,1.0
Oneida Avenue,Staten Island,1.0
VAN DUZER ST,Staten Island,1.0
COLUMBIA AV,Staten Island,1.0
PROSPECT PARK SW/BIKE PATH,Brooklyn,1.0
Collfield Avenue,Staten Island,1.0
Lacombe Avenue,Bronx,1.0
E 124 ST/W 124 ST,Manhattan,1.0
HAVEN ESPLN,Staten Island,1.0
DUER LA,Staten Island,1.0
BEACH 9 ST,Queens,1.0
CROSBY AV,Brooklyn,1.0
5 Street,Queens,1.0
E 123 ST,Manhattan,1.0
East Mt Eden Avenue,Bronx,1.0
E MOUNT EDEN AV,Bronx,1.0
East 178 Street,Bronx,1.0
West 187 Street,Manhattan,1.0
Rockaway Parkway,Brooklyn,1.0
Queens Boulevard Line,Queens,1.0
E RD/W RD,Queens,1.0
HENSHAW ST,Manhattan,1.0
MANGIN ST,Manhattan,1.0
Bowery,Manhattan,1.0
HUTCHINSON RVR PKWY SB ET 4 B,Bronx,1.0
Bedell Lane,Brooklyn,1.0
East 95 Street,Brooklyn,1.0
KINGSTON AV,Brooklyn,1.0
DYCKMAN ST/HUDSON RIVER GREENWAY,Manhattan,1.0
Court Square,Queens,1.0
VILLAGE RD,Queens,1.0
12 Street,Queens,1.0
30 Drive,Queens,1.0
5 AV/E 72 ST,Manhattan,1.0
64 AV,Queens,1.0
Kildare Road,Queens,1.0
ACADEMY ST,Manhattan,1.0
32 PL,Queens,1.0
SKILLMAN AV/35 ST,Queens,1.0
145 RD,Queens,1.0
39 AV/NORTHERN BLVD,Queens,1.0
Between 56th St and 57th St,Brooklyn,1.0
W 204 ST,Manhattan,1.0
40 Street,Brooklyn,1.0
EUCLID AV,Brooklyn,1.0
Union Street,Brooklyn,1.0
PENELOPE AV,Queens,1.0
Between Bills Pl and Chester Ave,Brooklyn,1.0
E 76 ST,Brooklyn,1.0
45 ROAD,Queens,1.0
44 RD,Queens,1.0
44 AV,Queens,1.0
189 ST/46 RD,Queens,1.0
Euclid Avenue,Brooklyn,1.0
COLUMBUS CIRCLE,Manhattan,1.0
137 ST,Queens,1.0
Vermilyea Avenue,Manhattan,1.0
CROSS IS PKWY SER. RD,Queens,1.0
Dwight Street,Brooklyn,1.0
Sumpter Street,Brooklyn,1.0
UNIVERSITY HEIGHTS BRIDGE APPR,Manhattan,1.0
Baychester Avenue,Bronx,1.0
130 Street,Queens,1.0
BEAVER STREET,Brooklyn,1.0
HUNTINGTON ST/CLINTON ST,Brooklyn,1.0
KEEGANS LA,Staten Island,1.0
ENT RMP TO EB GCP,Queens,1.0
WOODHULL ST,Brooklyn,1.0
40 Road,Queens,1.0
Franklin Avenue Shuttle Line,Brooklyn,1.0
SUMMIT ST,Brooklyn,1.0
Bowne Street,Queens,1.0
COLDEN ST,Queens,1.0
Sheridan Ep Nb En Hunts Pt Av,Bronx,1.0
VANDERVOORT AV,Brooklyn,1.0
West 119 Street,Manhattan,1.0
COOK ST,Brooklyn,1.0
Patchen Avenue,Brooklyn,1.0
Mill Street,Brooklyn,1.0
HOLLY AV,Queens,1.0
ROBINSON ST,Queens,1.0
30TH AV/33RD ST,Queens,1.0
West 9 Street,Brooklyn,1.0
W 98 ST,Manhattan,1.0
Woodside Avenue,Queens,1.0
West 44 Street,Manhattan,1.0
WASHINGTON STREET,Manhattan,1.0
Grattan Street,Brooklyn,1.0
Vandervoort Place,Brooklyn,1.0
English Kills Shoreline,Brooklyn,1.0
Burling Street,Queens,1.0
57 Street,Queens,1.0
149 Street,Queens,1.0
1 Place,Brooklyn,1.0
MANHATTAN,Manhattan,1.0
Butler Street,Brooklyn,1.0
Forsyth Street,Manhattan,1.0
RIDGE ST,Manhattan,1.0
158 Street,Queens,1.0
Co-op City Boulevard,Bronx,1.0
West End/sea Beach Line,Brooklyn,1.0
WEST 117 STREET,Manhattan,1.0
Rfk Bridge Exit Ramp,Manhattan,1.0
56 Street,Queens,1.0
GRAND ARMY PLZ,Brooklyn,1.0
Harrison Avenue,Bronx,1.0
East 47 Street,Manhattan,1.0
DRUMGOOLE RD W,Staten Island,1.0
E 47 ST,Manhattan,1.0
East 45 Street,Brooklyn,1.0
MT MORRIS PARK W BET W 124TH ST & W 123RD ST,Manhattan,1.0
W/B SACKETT ST @ SMITH ST,Brooklyn,1.0
W/B 37 AVE @ 34 ST,Queens,1.0
E/B 37 AVE @ 34 ST,Queens,1.0
E/B BATTERY PLACE @ WASHINGTON ST,Manhattan,1.0
THORNHILL AVENUE,Queens,1.0
MARATHON PARKWAY,Queens,1.0
149 PLACE,Queens,1.0
E/B FARRAGUT RD @ E 38 ST,Brooklyn,1.0
W/B BROADWAY @ ELMHURST AVE,Queens,1.0
S/B BROADWAY @ JUSTICE AVE,Queens,1.0
N/B BROADWAY @ JUSTICE AVE,Queens,1.0
HUBBARD ST,Brooklyn,1.0
W/B POWERS ST @ GRAHAM ST,Brooklyn,1.0
W/B POWERS ST @ GRAHAM AVE,Brooklyn,1.0
1 AV W RDWY,Manhattan,1.0
UTICA AVE NB APPROACH TO FLATLANDS AVE,Brooklyn,1.0
Winthrop St,Brooklyn,1.0
N/B 7 AVENUE @ 86 STREET,Brooklyn,1.0
MILES AV,Staten Island,1.0
N/B GREAVES AVE @ DEWY AVE,Staten Island,1.0
E/B 56 ST @ 18 AVE,Brooklyn,1.0
EMPIRE BLVD EB APPROACH TO WASHINGTON AVE,Brooklyn,1.0
AVE V-EB APPROACHING NOSTRAND AVE,Brooklyn,1.0
UTICA AVE SB APPROACH TO EMPIRE BLVD,Brooklyn,1.0
S/B FORT WASHINGTON AVE @ W 179TH ST,Manhattan,1.0
N/B 89 ST @ PARK LANE SOUTH,Queens,1.0
AVE Z BET HOMECREST AVE & E 13TH ST,Brooklyn,1.0
S/B 5TH AVE @ E 60TH ST,Manhattan,1.0
PAGE AVENUE,Staten Island,1.0
Richmond Rd,Staten Island,1.0
PARK AVE @ RYERSON ST,Brooklyn,1.0
ROCKAWAY B BLVD,Queens,1.0
58 ROAD,Queens,1.0
S/B 5 AVENUE @ EAST 65 ST - EAST 64 ST,Manhattan,1.0
CONTINENTAL AVE APPROACH PELHAM PKWY SO,Bronx,1.0
N/B GERRITSEN AVE @ CHANNEL AVE,Brooklyn,1.0
YORK AVE BET E 88TH ST & E 89TH ST,Manhattan,1.0
YORK AVE BET E 88TH ST & 89TH ST,Manhattan,1.0
E/B AVE T @ PEARSON ST,Brooklyn,1.0
3RD AVE APPROACH TO 57TH ST,Manhattan,1.0
PARK AVE APPROACH TO 57TH ST,Manhattan,1.0
PROVOST STREET,Brooklyn,1.0
S/B CROSS BAY BLVD @ VAN WICKLEN RD,Queens,1.0
NEILL AV,Bronx,1.0
W 17TH STREET BET NEPTUNE & MERMAID AVES,Brooklyn,1.0
SB STILLWELL AVE APPROACH MERMAID AVE,Brooklyn,1.0
Victory Blvd EB Between,Staten Island,1.0
Victory Blvd WB Between,Staten Island,1.0
218 PLACE,Queens,1.0
LOUIS STREET,Staten Island,1.0
E/B NASSAU AVE @ MANHATTAN AVE,Brooklyn,1.0
